customer_id,churn_probability,reason_1,reason_2,reason_3,segment_name,subscription_length_months,customer_satisfaction_score,daily_watch_time_hours,engagement_rate,subscription_plan,support_queries_logged,age,monthly_income_usd,promotional_offers_used,number_of_profiles_created,device_used_most_often_desktop,device_used_most_often_laptop,device_used_most_often_mobile,device_used_most_often_smart_tv,device_used_most_often_tablet,genre_preference_action,genre_preference_comedy,genre_preference_documentary,genre_preference_drama,genre_preference_romance,genre_preference_sci_fi,genre_preference_thriller,region_africa,region_asia,region_europe,region_north_america,region_south_america,payment_history_delayed,payment_history_on_time,churn_status
C00503,0.108448620496427,Few support queries (0) decreased churn risk,High satisfaction score (8/10) decreased churn risk,Many promotional offers used (4) decreased churn risk,High-Risk Disengaged,6,8,2.77,5,1,0,58,7248,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
C00504,0.0949922447068549,Few promotional offers used (0) increased churn risk,High daily watch time (4.8 hours) decreased churn risk,High engagement rate (8/10) decreased churn risk,Low-Satisfaction At-Risk,12,5,4.85,8,2,3,36,1810,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
C00505,0.1879792359665287,High engagement rate (10/10) decreased churn risk,Few support queries (0) decreased churn risk,Low satisfaction score (3/10) increased churn risk,Engaged but Payment-Fragile,12,3,0.99,10,2,0,42,4671,2,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
C00506,0.0288709081526386,High daily watch time (4.9 hours) decreased churn risk,Few support queries (2) decreased churn risk,High satisfaction score (7/10) decreased churn risk,Engaged but Payment-Fragile,12,7,4.93,8,2,2,21,706,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
C00507,0.045478157594376,High satisfaction score (7/10) decreased churn risk,High engagement rate (8/10) decreased churn risk,Many promotional offers used (4) decreased churn risk,Satisfied Loyal,6,7,3.77,8,3,6,30,1137,4,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
C00508,0.9737356542622332,Low satisfaction score (2/10) increased churn risk,Low daily watch time (1.0 hours) increased churn risk,Short subscription history (1 months) increased churn risk,Engaged but Payment-Fragile,1,2,0.98,6,1,3,65,8097,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
C00509,0.9361022341239392,Few promotional offers used (0) increased churn risk,Frequent support queries (8) increased churn risk,Short subscription history (1 months) increased churn risk,Engaged but Payment-Fragile,1,5,3.71,6,2,8,47,1384,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
C00510,0.1684774659487823,Few support queries (0) decreased churn risk,Low satisfaction score (2/10) increased churn risk,High engagement rate (9/10) decreased churn risk,Engaged but Payment-Fragile,1,2,4.85,9,2,0,61,1879,4,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
C00511,0.2268850085724279,High satisfaction score (9/10) decreased churn risk,High engagement rate (9/10) decreased churn risk,Frequent support queries (8) increased churn risk,Engaged but Payment-Fragile,6,9,2.31,9,2,8,44,7106,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
C00512,0.6553844392111674,Frequent support queries (9) increased churn risk,High engagement rate (9/10) decreased churn risk,Low daily watch time (1.1 hours) increased churn risk,Engaged but Payment-Fragile,3,4,1.08,9,3,9,32,8511,4,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
C00513,0.2716721917692214,High engagement rate (10/10) decreased churn risk,High satisfaction score (8/10) decreased churn risk,Short subscription history (1 months) increased churn risk,Engaged but Payment-Fragile,1,8,2.38,10,3,4,44,1043,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
C00514,0.0961714697942707,High engagement rate (10/10) decreased churn risk,High satisfaction score (8/10) decreased churn risk,Delayed payment history increased churn risk,Engaged but Payment-Fragile,6,8,3.69,10,2,6,51,1010,2,4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
C00515,0.120293457075363,High engagement rate (9/10) decreased churn risk,High daily watch time (4.8 hours) decreased churn risk,Frequent support queries (8) increased churn risk,Low-Satisfaction At-Risk,3,6,4.79,9,2,8,44,8963,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
C00516,0.0766243837810946,Low engagement rate (1/10) increased churn risk,Few support queries (0) decreased churn risk,Long subscription history (24 months) decreased churn risk,High-Risk Disengaged,24,7,4.66,1,1,0,70,5717,3,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
C00517,0.174843577574884,High satisfaction score (8/10) decreased churn risk,Long subscription history (24 months) decreased churn risk,Low engagement rate (4/10) increased churn risk,High-Risk Disengaged,24,8,3.96,4,3,6,37,4957,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
C00518,0.3716388830550602,High engagement rate (8/10) decreased churn risk,Low daily watch time (1.2 hours) increased churn risk,Delayed payment history increased churn risk,Engaged but Payment-Fragile,12,5,1.22,8,2,6,58,9059,3,5,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
C00519,0.523833974951035,High engagement rate (10/10) decreased churn risk,Frequent support queries (10) increased churn risk,Long subscription history (24 months) decreased churn risk,Engaged but Payment-Fragile,24,3,0.65,10,3,10,32,6309,3,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
C00520,0.5086289037149271,Short subscription history (3 months) increased churn risk,Frequent support queries (7) increased churn risk,High engagement rate (7/10) decreased churn risk,Low-Satisfaction At-Risk,3,4,3.75,7,2,7,20,3878,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
C00521,0.6400642430656546,High satisfaction score (9/10) decreased churn risk,Frequent support queries (9) increased churn risk,Few promotional offers used (0) increased churn risk,High-Risk Disengaged,3,9,4.59,4,3,9,20,3766,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
C00522,0.9534865806067204,Frequent support queries (9) increased churn risk,Low daily watch time (0.6 hours) increased churn risk,Low engagement rate (3/10) increased churn risk,High-Risk Disengaged,12,7,0.59,3,1,9,49,9646,2,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
C00523,0.930012255398492,High satisfaction score (10/10) decreased churn risk,Low engagement rate (1/10) increased churn risk,Frequent support queries (10) increased churn risk,Satisfied Loyal,1,10,1.95,1,1,10,29,7754,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
C00524,0.539703256318997,Frequent support queries (9) increased churn risk,High engagement rate (9/10) decreased churn risk,Few promotional offers used (1) increased churn risk,Engaged but Payment-Fragile,12,5,2.71,9,3,9,26,7194,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
C00525,0.6323955228761412,Frequent support queries (9) increased churn risk,Delayed payment history increased churn risk,High daily watch time (3.8 hours) decreased churn risk,Engaged but Payment-Fragile,6,6,3.78,6,2,9,39,8193,2,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
C00526,0.2420576805900886,Few support queries (1) decreased churn risk,Few promotional offers used (0) increased churn risk,High engagement rate (7/10) decreased churn risk,Low-Satisfaction At-Risk,6,5,2.69,7,3,1,51,9183,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
C00527,0.7327358661213363,Low satisfaction score (1/10) increased churn risk,High engagement rate (10/10) decreased churn risk,Many promotional offers used (5) decreased churn risk,Engaged but Payment-Fragile,3,1,2.1,10,1,7,51,8075,5,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
C00528,0.1285710442276686,Low satisfaction score (2/10) increased churn risk,High engagement rate (9/10) decreased churn risk,Few support queries (2) decreased churn risk,Low-Satisfaction At-Risk,6,2,2.48,9,3,2,19,6963,4,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
C00529,0.5433203707137166,Frequent support queries (10) increased churn risk,Short subscription history (1 months) increased churn risk,High daily watch time (4.3 hours) decreased churn risk,Satisfied Loyal,1,6,4.32,6,1,10,66,4053,3,5,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
C00530,0.2421620487081628,High daily watch time (4.7 hours) decreased churn risk,High satisfaction score (7/10) decreased churn risk,Short subscription history (3 months) increased churn risk,Engaged but Payment-Fragile,3,7,4.71,6,2,4,28,9531,1,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
C00531,0.5499657316696106,Long subscription history (24 months) decreased churn risk,Few support queries (1) decreased churn risk,Few promotional offers used (0) increased churn risk,Engaged but Payment-Fragile,24,3,1.34,7,1,1,35,660,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
C00532,0.7507082875481951,Low engagement rate (2/10) increased churn risk,Frequent support queries (8) increased churn risk,High satisfaction score (7/10) decreased churn risk,High-Risk Disengaged,12,7,4.02,2,3,8,53,4902,1,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
C00533,0.9007341437390802,Low satisfaction score (2/10) increased churn risk,Low daily watch time (0.6 hours) increased churn risk,Few support queries (2) decreased churn risk,Engaged but Payment-Fragile,1,2,0.55,8,3,2,47,5785,2,3,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
C00534,0.1370274834705976,High satisfaction score (9/10) decreased churn risk,Few support queries (0) decreased churn risk,Low engagement rate (4/10) increased churn risk,High-Risk Disengaged,6,9,2.25,4,3,0,68,6448,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
C00535,0.7172290052763625,Low satisfaction score (2/10) increased churn risk,Few promotional offers used (0) increased churn risk,Few support queries (2) decreased churn risk,Low-Satisfaction At-Risk,12,2,2.31,5,3,2,40,1700,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
C00536,0.7608669149384581,Low satisfaction score (2/10) increased churn risk,Low engagement rate (2/10) increased churn risk,Few support queries (2) decreased churn risk,Low-Satisfaction At-Risk,6,2,4.73,2,3,2,34,3395,1,5,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
C00537,0.8736038059120386,Low daily watch time (1.1 hours) increased churn risk,Frequent support queries (7) increased churn risk,Low satisfaction score (4/10) increased churn risk,Low-Satisfaction At-Risk,6,4,1.12,5,3,7,19,9356,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
C00538,0.9812747366708696,Low satisfaction score (2/10) increased churn risk,Low daily watch time (0.5 hours) increased churn risk,Low engagement rate (3/10) increased churn risk,High-Risk Disengaged,12,2,0.5,3,2,7,18,8523,2,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
C00539,0.2004850620436245,High satisfaction score (8/10) decreased churn risk,Long subscription history (24 months) decreased churn risk,Low daily watch time (0.9 hours) increased churn risk,Engaged but Payment-Fragile,24,8,0.87,7,2,6,46,9446,2,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
C00540,0.0069931015262437,High satisfaction score (10/10) decreased churn risk,Long subscription history (24 months) decreased churn risk,Many promotional offers used (5) decreased churn risk,Engaged but Payment-Fragile,24,10,4.03,8,3,7,44,4761,5,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
C00541,0.571358711758564,Low engagement rate (1/10) increased churn risk,High satisfaction score (7/10) decreased churn risk,Many promotional offers used (4) decreased churn risk,Satisfied Loyal,3,7,2.42,1,2,6,45,6987,4,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
C00542,0.1792323900643213,Long subscription history (24 months) decreased churn risk,High engagement rate (9/10) decreased churn risk,Many promotional offers used (5) decreased churn risk,Engaged but Payment-Fragile,24,3,0.72,9,1,5,47,1911,5,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
C00543,0.8667808684296356,Low satisfaction score (3/10) increased churn risk,Short subscription history (1 months) increased churn risk,Low engagement rate (4/10) increased churn risk,High-Risk Disengaged,1,3,2.33,4,3,4,55,5357,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
C00544,0.164805985575764,High satisfaction score (10/10) decreased churn risk,Few support queries (0) decreased churn risk,Few promotional offers used (0) increased churn risk,Engaged but Payment-Fragile,3,10,1.42,8,1,0,18,2087,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
C00545,0.6413744515386887,Many promotional offers used (5) decreased churn risk,Frequent support queries (7) increased churn risk,Delayed payment history increased churn risk,Engaged but Payment-Fragile,6,4,2.77,7,1,7,64,2088,5,5,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
C00546,0.7627962036796503,Few promotional offers used (0) increased churn risk,Short subscription history (1 months) increased churn risk,Frequent support queries (7) increased churn risk,Satisfied Loyal,1,6,3.67,5,3,7,47,9162,0,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
C00547,0.1922076824181032,Low satisfaction score (1/10) increased churn risk,Long subscription history (24 months) decreased churn risk,Few support queries (1) decreased churn risk,Low-Satisfaction At-Risk,24,1,2.46,9,3,1,54,4212,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
C00548,0.5829533144809261,Low engagement rate (3/10) increased churn risk,High daily watch time (4.6 hours) decreased churn risk,Short subscription history (3 months) increased churn risk,High-Risk Disengaged,3,4,4.6,3,3,3,30,1767,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
C00549,0.9642097959692176,Low engagement rate (2/10) increased churn risk,Low satisfaction score (3/10) increased churn risk,Low daily watch time (0.9 hours) increased churn risk,Low-Satisfaction At-Risk,3,3,0.88,2,2,6,66,3355,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
C00550,0.5244004185721969,Few support queries (0) decreased churn risk,Low daily watch time (0.9 hours) increased churn risk,High engagement rate (8/10) decreased churn risk,Engaged but Payment-Fragile,3,4,0.89,8,1,0,21,3376,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
C00551,0.0429677397049508,High satisfaction score (10/10) decreased churn risk,Few support queries (1) decreased churn risk,High engagement rate (9/10) decreased churn risk,Satisfied Loyal,3,10,1.57,9,2,1,54,7893,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
C00552,0.8404238531541154,Few promotional offers used (0) increased churn risk,High satisfaction score (7/10) decreased churn risk,Low daily watch time (0.9 hours) increased churn risk,Engaged but Payment-Fragile,1,7,0.92,7,2,4,33,7995,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
C00553,0.0625351943456052,High satisfaction score (10/10) decreased churn risk,Long subscription history (24 months) decreased churn risk,Low daily watch time (1.0 hours) increased churn risk,Engaged but Payment-Fragile,24,10,0.96,6,1,5,26,2921,4,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
C00554,0.014859970487369,High satisfaction score (10/10) decreased churn risk,High engagement rate (10/10) decreased churn risk,Many promotional offers used (4) decreased churn risk,Engaged but Payment-Fragile,12,10,1.86,10,3,4,32,2456,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
C00555,0.8357958763190919,Low engagement rate (1/10) increased churn risk,Low satisfaction score (2/10) increased churn risk,Support queries logged (3) decreased churn risk,High-Risk Disengaged,12,2,3.21,1,1,3,28,1231,3,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
C00556,0.968623322149248,Short subscription history (3 months) increased churn risk,Few promotional offers used (1) increased churn risk,Frequent support queries (7) increased churn risk,High-Risk Disengaged,3,4,2.8,5,1,7,44,3950,1,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
C00557,0.6075261872533554,High satisfaction score (9/10) decreased churn risk,Frequent support queries (9) increased churn risk,Low daily watch time (1.1 hours) increased churn risk,Satisfied Loyal,6,9,1.05,5,1,9,34,8297,1,5,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
C00558,0.1457364861474196,Long subscription history (24 months) decreased churn risk,High daily watch time (3.9 hours) decreased churn risk,Delayed payment history increased churn risk,Engaged but Payment-Fragile,24,4,3.91,6,1,5,20,4026,3,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
C00559,0.8029841583586257,Frequent support queries (9) increased churn risk,Few promotional offers used (0) increased churn risk,High satisfaction score (7/10) decreased churn risk,Engaged but Payment-Fragile,1,7,3.32,7,3,9,25,909,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
C00560,0.0707049359290365,High satisfaction score (8/10) decreased churn risk,High engagement rate (9/10) decreased churn risk,Short subscription history (3 months) increased churn risk,Satisfied Loyal,3,8,3.08,9,1,3,60,9799,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
C00561,0.1166904189448914,High engagement rate (9/10) decreased churn risk,Many promotional offers used (5) decreased churn risk,Short subscription history (3 months) increased churn risk,Low-Satisfaction At-Risk,3,5,1.56,9,2,4,67,8462,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
C00562,0.446708392344003,Low satisfaction score (1/10) increased churn risk,Few support queries (1) decreased churn risk,High daily watch time (4.7 hours) decreased churn risk,Engaged but Payment-Fragile,12,1,4.69,7,3,1,45,6955,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
C00563,0.1148930425381623,High engagement rate (10/10) decreased churn risk,Long subscription history (24 months) decreased churn risk,Delayed payment history increased churn risk,Engaged but Payment-Fragile,24,4,3.13,10,3,6,64,7085,3,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
C00564,0.9701688352598103,Low satisfaction score (1/10) increased churn risk,High engagement rate (10/10) decreased churn risk,Frequent support queries (10) increased churn risk,Low-Satisfaction At-Risk,1,1,1.44,10,2,10,20,5587,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
C00565,0.9867168517556748,Low engagement rate (1/10) increased churn risk,Low satisfaction score (3/10) increased churn risk,Low daily watch time (0.8 hours) increased churn risk,Low-Satisfaction At-Risk,1,3,0.8,1,1,5,31,7530,2,3,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
C00566,0.0421012504310477,Few support queries (1) decreased churn risk,Many promotional offers used (5) decreased churn risk,Low engagement rate (3/10) increased churn risk,High-Risk Disengaged,12,7,4.34,3,2,1,49,6099,5,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
C00567,0.6219041260446458,Long subscription history (24 months) decreased churn risk,Low engagement rate (3/10) increased churn risk,Frequent support queries (7) increased churn risk,High-Risk Disengaged,24,6,2.3,3,1,7,50,5771,2,4,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
C00568,0.0437052978787567,High satisfaction score (9/10) decreased churn risk,Long subscription history (24 months) decreased churn risk,Frequent support queries (8) increased churn risk,Satisfied Loyal,24,9,3.95,6,3,8,19,7926,1,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
C00569,0.0906961391415055,Low engagement rate (2/10) increased churn risk,Long subscription history (24 months) decreased churn risk,High satisfaction score (7/10) decreased churn risk,Satisfied Loyal,24,7,3.22,2,2,4,34,1405,4,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
C00570,0.1073892799633301,Frequent support queries (10) increased churn risk,High satisfaction score (8/10) decreased churn risk,Long subscription history (24 months) decreased churn risk,Satisfied Loyal,24,8,1.81,5,2,10,28,8426,4,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
C00571,0.0900972674416805,High satisfaction score (9/10) decreased churn risk,High engagement rate (9/10) decreased churn risk,Many promotional offers used (5) decreased churn risk,Engaged but Payment-Fragile,1,9,3.98,9,2,8,62,2551,5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
C00572,0.2172455384115854,Low engagement rate (1/10) increased churn risk,Few support queries (0) decreased churn risk,On-Time payment history decreased churn risk,Satisfied Loyal,12,6,3.6,1,3,0,67,1824,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
C00573,0.8922051993813892,Few promotional offers used (0) increased churn risk,Low engagement rate (3/10) increased churn risk,Delayed payment history increased churn risk,High-Risk Disengaged,12,5,3.15,3,1,6,54,3572,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
C00574,0.1672263031546772,High satisfaction score (10/10) decreased churn risk,Low engagement rate (3/10) increased churn risk,Short subscription history (1 months) increased churn risk,High-Risk Disengaged,1,10,4.12,3,1,5,65,9048,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
C00575,0.5100723618191314,High satisfaction score (10/10) decreased churn risk,Low engagement rate (2/10) increased churn risk,Few support queries (2) decreased churn risk,High-Risk Disengaged,3,10,1.04,2,3,2,33,9942,2,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
C00576,0.8365684389747582,Frequent support queries (9) increased churn risk,Low engagement rate (3/10) increased churn risk,High daily watch time (4.7 hours) decreased churn risk,Satisfied Loyal,1,7,4.68,3,1,9,44,9874,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
C00577,0.2469242407359911,Frequent support queries (10) increased churn risk,Many promotional offers used (5) decreased churn risk,High daily watch time (4.7 hours) decreased churn risk,Low-Satisfaction At-Risk,12,5,4.72,6,2,10,59,1614,5,3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
C00578,0.1395479457127308,Few support queries (0) decreased churn risk,Low satisfaction score (2/10) increased churn risk,High engagement rate (9/10) decreased churn risk,Low-Satisfaction At-Risk,6,2,2.34,9,1,0,66,5894,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
C00579,0.4636593732784591,Low engagement rate (2/10) increased churn risk,Few support queries (1) decreased churn risk,Short subscription history (3 months) increased churn risk,High-Risk Disengaged,3,5,4.12,2,3,1,45,5574,3,4,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
C00580,0.0133361842032055,High satisfaction score (8/10) decreased churn risk,Many promotional offers used (5) decreased churn risk,High engagement rate (8/10) decreased churn risk,Satisfied Loyal,6,8,3.39,8,1,3,33,4415,5,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
C00581,0.597423501030744,High satisfaction score (7/10) decreased churn risk,Short subscription history (1 months) increased churn risk,Few promotional offers used (1) increased churn risk,Satisfied Loyal,1,7,1.89,6,2,7,44,1208,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
C00582,0.8249354483233178,Low engagement rate (2/10) increased churn risk,Short subscription history (1 months) increased churn risk,Support queries logged (3) decreased churn risk,Low-Satisfaction At-Risk,1,4,3.8,2,2,3,52,1700,2,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
C00583,0.9739756912552994,Few promotional offers used (0) increased churn risk,Low satisfaction score (3/10) increased churn risk,High engagement rate (8/10) decreased churn risk,Engaged but Payment-Fragile,3,3,2.56,8,2,7,68,2452,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
C00584,0.7346694159175627,Few support queries (0) decreased churn risk,Low engagement rate (2/10) increased churn risk,Low satisfaction score (3/10) increased churn risk,High-Risk Disengaged,6,3,1.81,2,3,0,47,2190,4,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
C00585,0.2602666286261898,High satisfaction score (9/10) decreased churn risk,Low engagement rate (2/10) increased churn risk,Short subscription history (3 months) increased churn risk,Satisfied Loyal,3,9,4.0,2,2,4,53,1972,2,5,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
C00586,0.0074273408522657,High engagement rate (10/10) decreased churn risk,Few support queries (0) decreased churn risk,Low satisfaction score (2/10) increased churn risk,Engaged but Payment-Fragile,24,2,4.73,10,2,0,23,510,4,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
C00587,0.5362190904522688,Low satisfaction score (2/10) increased churn risk,Many promotional offers used (5) decreased churn risk,Short subscription history (3 months) increased churn risk,Low-Satisfaction At-Risk,3,2,3.92,4,1,4,64,9950,5,4,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
C00588,0.0072914000917699,High satisfaction score (10/10) decreased churn risk,High engagement rate (10/10) decreased churn risk,Few support queries (1) decreased churn risk,Engaged but Payment-Fragile,1,10,3.87,10,1,1,64,9231,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
C00589,0.464923238197997,High satisfaction score (9/10) decreased churn risk,Low engagement rate (2/10) increased churn risk,Frequent support queries (8) increased churn risk,Satisfied Loyal,12,9,2.86,2,2,8,45,9989,1,5,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
C00590,0.0402737050427942,High satisfaction score (9/10) decreased churn risk,Few support queries (0) decreased churn risk,Short subscription history (1 months) increased churn risk,Engaged but Payment-Fragile,1,9,2.95,6,1,0,27,8680,4,4,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
C00591,0.9744431196646052,Low satisfaction score (2/10) increased churn risk,Frequent support queries (9) increased churn risk,Low engagement rate (4/10) increased churn risk,High-Risk Disengaged,6,2,1.6,4,3,9,44,8893,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
C00592,0.0495161983572683,High engagement rate (10/10) decreased churn risk,Low satisfaction score (2/10) increased churn risk,Many promotional offers used (5) decreased churn risk,Low-Satisfaction At-Risk,12,2,3.92,10,1,3,60,3993,5,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
C00593,0.3940952613909332,Low engagement rate (1/10) increased churn risk,Many promotional offers used (5) decreased churn risk,Support queries logged (3) decreased churn risk,Low-Satisfaction At-Risk,12,4,2.89,1,2,3,50,8599,5,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
C00594,0.1128095763582717,High satisfaction score (9/10) decreased churn risk,High engagement rate (9/10) decreased churn risk,Few promotional offers used (0) increased churn risk,Engaged but Payment-Fragile,12,9,4.71,9,3,8,34,906,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
C00595,0.1662510517492662,High engagement rate (10/10) decreased churn risk,Frequent support queries (9) increased churn risk,Many promotional offers used (5) decreased churn risk,Satisfied Loyal,1,7,2.17,10,1,9,61,7525,5,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
C00596,0.3170736047741316,Low engagement rate (2/10) increased churn risk,Long subscription history (24 months) decreased churn risk,Many promotional offers used (4) decreased churn risk,Satisfied Loyal,24,5,3.36,2,1,7,26,5516,4,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
